alert_id,alert_type,severity,risk_score,mmsi,timestamp,lat,lon,vessel_name,vessel_type,title,explanation,recommended_action,evidence,month
BKB-0267,AIS_GAP,MEDIUM,63,24984913298,2022-12-07T18:44:14+00:00,-9.592105,141.161536667,,Unknown,AIS gap of 6.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-07T12:32:13+00:00 → current point 2022-12-07T18:44:14+00:00 (6.2 h silence).,2022-12
BKB-0268,AIS_GAP,HIGH,95,24984913298,2022-12-08T09:23:14+00:00,-9.56714666667,141.189146667,,Unknown,AIS gap of 14.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-07T18:44:14+00:00 → current point 2022-12-08T09:23:14+00:00 (14.7 h silence).,2022-12
BKB-0269,AIS_GAP,HIGH,95,25391616743,2022-12-22T21:18:29+00:00,-10.007345,141.031333333,,Unknown,AIS gap of 21.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-22T00:19:04+00:00 → current point 2022-12-22T21:18:29+00:00 (21.0 h silence).,2022-12
BKB-0270,AIS_GAP,HIGH,92,25391616743,2022-12-23T07:06:39+00:00,-10.01545,141.072795,,Unknown,AIS gap of 9.8 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-22T21:18:29+00:00 → current point 2022-12-23T07:06:39+00:00 (9.8 h silence).,2022-12
BKB-0271,AIS_GAP,HIGH,95,25391616743,2022-12-27T09:58:37+00:00,-10.03117,141.072216667,,Unknown,AIS gap of 96.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-23T09:30:06+00:00 → current point 2022-12-27T09:58:37+00:00 (96.5 h silence).,2022-12
BKB-0272,AIS_GAP,HIGH,95,25391616743,2022-12-27T21:54:35+00:00,-10.0926783333,141.047053333,,Unknown,AIS gap of 10.1 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-27T11:46:11+00:00 → current point 2022-12-27T21:54:35+00:00 (10.1 h silence).,2022-12
BKB-0273,AIS_GAP,MEDIUM,79,25391616743,2022-12-28T06:07:52+00:00,-9.958605,141.050725,,Unknown,AIS gap of 8.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-27T21:54:35+00:00 → current point 2022-12-28T06:07:52+00:00 (8.2 h silence).,2022-12
BKB-0274,AIS_GAP,HIGH,95,25421861534,2022-12-22T20:40:24+00:00,-9.99002333333,141.031128333,,Unknown,AIS gap of 14.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-22T06:09:51+00:00 → current point 2022-12-22T20:40:24+00:00 (14.5 h silence).,2022-12
BKB-0275,AIS_GAP,HIGH,90,25421861534,2022-12-23T06:13:36+00:00,-10.0676383333,141.080928333,,Unknown,AIS gap of 9.6 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-22T20:40:24+00:00 → current point 2022-12-23T06:13:36+00:00 (9.6 h silence).,2022-12
BKB-0276,AIS_GAP,HIGH,95,25421861534,2022-12-27T09:59:17+00:00,-10.0209433333,141.00959,,Unknown,AIS gap of 96.4 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-23T09:32:28+00:00 → current point 2022-12-27T09:59:17+00:00 (96.4 h silence).,2022-12
BKB-0277,AIS_GAP,HIGH,95,25421861534,2022-12-27T21:57:27+00:00,-10.05983,141.006446667,,Unknown,AIS gap of 12.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-27T09:59:17+00:00 → current point 2022-12-27T21:57:27+00:00 (12.0 h silence).,2022-12
BKB-0278,AIS_GAP,HIGH,88,25432881183,2022-12-23T07:26:05+00:00,-9.94682666667,141.125866667,,Unknown,AIS gap of 9.4 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-22T22:04:58+00:00 → current point 2022-12-23T07:26:05+00:00 (9.4 h silence).,2022-12
BKB-0279,AIS_GAP,MEDIUM,79,25432881183,2022-12-23T20:45:45+00:00,-10.0681466667,141.101393333,,Unknown,AIS gap of 8.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-23T12:36:07+00:00 → current point 2022-12-23T20:45:45+00:00 (8.2 h silence).,2022-12
BKB-0280,AIS_GAP,HIGH,95,256960230,2022-12-05T12:12:18+00:00,-11.4572266667,141.722865,,Unknown,AIS gap of 26.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-04T09:59:52+00:00 → current point 2022-12-05T12:12:18+00:00 (26.2 h silence).,2022-12
BKB-0281,AIS_GAP,HIGH,95,256960230,2022-12-10T18:49:55+00:00,-11.3330066667,142.908913333,,Unknown,AIS gap of 109.9 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-06T04:54:48+00:00 → current point 2022-12-10T18:49:55+00:00 (109.9 h silence).,2022-12
BKB-0282,AIS_GAP,HIGH,95,256960230,2022-12-12T19:04:50+00:00,-10.8009983333,141.85187,,Unknown,AIS gap of 35.1 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-11T07:59:57+00:00 → current point 2022-12-12T19:04:50+00:00 (35.1 h silence).,2022-12
BKB-0283,AIS_GAP,HIGH,95,256960230,2022-12-17T18:49:56+00:00,-11.40486,142.91171,,Unknown,AIS gap of 109.8 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-13T05:04:49+00:00 → current point 2022-12-17T18:49:56+00:00 (109.8 h silence).,2022-12
BKB-0284,AIS_GAP,HIGH,95,256960230,2022-12-19T15:34:30+00:00,-11.3573466667,141.849905,,Unknown,AIS gap of 28.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-18T11:36:35+00:00 → current point 2022-12-19T15:34:30+00:00 (28.0 h silence).,2022-12
BKB-0285,AIS_GAP,HIGH,95,256960230,2022-12-24T14:59:52+00:00,-11.4508083333,142.927803333,,Unknown,AIS gap of 101.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-20T09:29:56+00:00 → current point 2022-12-24T14:59:52+00:00 (101.5 h silence).,2022-12
BKB-0286,AIS_GAP,HIGH,95,256960230,2022-12-26T11:01:53+00:00,-11.48062,141.718696667,,Unknown,AIS gap of 27.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-25T07:33:22+00:00 → current point 2022-12-26T11:01:53+00:00 (27.5 h silence).,2022-12
BKB-0287,AIS_GAP,HIGH,95,256960230,2022-12-31T16:14:54+00:00,-11.4733216667,142.935315,,Unknown,AIS gap of 108.4 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-27T03:49:54+00:00 → current point 2022-12-31T16:14:54+00:00 (108.4 h silence).,2022-12
BKB-0288,AIS_GAP,HIGH,82,25895870679,2022-12-27T05:40:14+00:00,-9.73902166667,141.066308333,,Unknown,AIS gap of 8.6 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-26T21:04:41+00:00 → current point 2022-12-27T05:40:14+00:00 (8.6 h silence).,2022-12
BKB-0289,AIS_GAP,MEDIUM,64,25933168060,2022-12-17T23:37:02+00:00,-9.70152166667,141.02163,,Unknown,AIS gap of 6.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-17T17:16:35+00:00 → current point 2022-12-17T23:37:02+00:00 (6.3 h silence).,2022-12
BKB-0290,AIS_GAP,HIGH,95,25933168060,2022-12-21T16:16:17+00:00,-9.65602666667,141.167441667,,Unknown,AIS gap of 83.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2022-12-18T04:48:38+00:00 → current point 2022-12-21T16:16:17+00:00 (83.5 h silence).,2022-12
